0,0
0.01,0.0688853997276545
0.02,0.136127733308459
0.03,0.201779521131048
0.04,0.265889904154747
0.05,0.328507157880099
0.06,0.389673831669045
0.07,0.449430764076662
0.08,0.507820944605409
0.09,0.564884583821469
0.1,0.620661334328804
0.11,0.675185944632066
0.12,0.728491821816319
0.13,0.78061446403574
0.14,0.831587057387164
0.15,0.881442447801119
0.16,0.93020924438948
0.17,0.977914993610236
0.18,1.02458924242381
0.19,1.07025959407159
0.2,1.11495346609575
0.21,1.15869458840341
0.22,1.20150584111667
0.23,1.24341199729687
0.24,1.28443618083367
0.25,1.32460143918584
0.26,1.36392758987696
0.27,1.40243376495594
0.28,1.4401408735951
0.29,1.47706841430477
0.3,1.51323588586908
0.31,1.54865994299494
0.32,1.58335668300431
0.33,1.61734386182692
0.34,1.65063802013146
0.35,1.68325575191524
0.36,1.71521113583335
0.37,1.7465177939234
0.38,1.77719088909405
0.39,1.80724453083293
0.4,1.83669291771925
0.41,1.86554801578729
0.42,1.89382141439705
0.43,1.92152612894487
0.44,1.94867425682786
0.45,1.97527800758597
0.46,2.00134760368412
0.47,2.02689295483146
0.48,2.05192528607621
0.49,2.07645501887914
0.5,2.10049270051184
0.51,2.12404710602109
0.52,2.14712674917489
0.53,2.169741353175
0.54,2.19189993517857
0.55,2.21361164487625
0.56,2.2348840492477
0.57,2.25572449573079
0.58,2.27614144036081
0.59,2.2961427170064
0.6,2.31573629364543
0.61,2.33492872392593
0.62,2.353726376007
0.63,2.3721366309122
0.64,2.39016632021521
0.65,2.40782240736177
0.66,2.42511059209345
0.67,2.44203641660931
0.68,2.45860634522539
0.69,2.47482635633769
0.7,2.49070255515949
0.71,2.50623991880636
0.72,2.52144328991238
0.73,2.53631834725639
0.74,2.55087033961033
0.75,2.56510463543663
0.76,2.57902559792297
0.77,2.59263747490277
0.78,2.6059452688951
0.79,2.61895360196784
0.8,2.63166720724078
0.81,2.64408992443876
0.82,2.65622549387335
0.83,2.66807833330779
0.84,2.67965252426983
0.85,2.69095224961112
0.86,2.70198090125065
0.87,2.71274178503961
0.88,2.72323881097615
0.89,2.73347559252659
0.9,2.74345583398238
0.91,2.75318254302028
0.92,2.76265865246917
0.93,2.77188762963655
0.94,2.78087268116817
0.95,2.78961709350599
0.96,2.79812354371991
0.97,2.80639464350238
0.98,2.81443347270978
0.99,2.82224288313263
1,2.8298257949801
